"Symbol","Name","Stock Exchange","RBICS Economy","Closing Price","Market Value","Sales","Price / Book Value"
"FSFG","First Savings Financial Group, Inc.","NASDAQ","Finance",23.32,160.526845280867,131.639,0.6697513
"HFBL","Home Federal Bancorp, Inc. of Louisiana","NASDAQ","Finance",12.635,39.6560594875918,33.448,0.6695864
"BLFY","Blue Foundry Bancorp","NASDAQ","Finance",10.59,245.832029222656,84.57,0.6664355
"ABIO","ARCA biopharma, Inc.","NASDAQ","Healthcare",3.81,55.2722140784945,0,0.6659093
"KINS","Kingstone Companies Incorporated","NASDAQ","Finance",9.6,106.22134516324,123.785306,0.6652778
"HUIZ","Huize Holding Ltd. Sponsored ADR Class A","NASDAQ","Finance",0.8426,41.900787472144,168.225444241088,0.664815
"LOGC","ContextLogic, Inc. Class A","NASDAQ","Industrials",5.5,144.51052570343,159,0.6643435
"COCP","Cocrystal Pharma Inc","NASDAQ","Healthcare",1.88,19.126725110179,0,0.6641011
"AHCO","AdaptHealth Corp.","NASDAQ","Healthcare",10.55,1418.65692872426,3260.737,0.6629683
"KPRX","Kiora Pharmaceuticals, Inc.","NASDAQ","Healthcare",3.66,10.8721942780962,16.02,0.6588639
"PROV","Provident Financial Holdings, Inc.","NASDAQ","Finance",13.5,92.8522696495056,58.671,0.6587431
"BGM","Qilian International Holding Group Limited Class A","NASDAQ","Healthcare",5.85,41.8274998760223,29.8704610000196,0.6576718
"PRFX","PainReform Ltd.","NASDAQ","Healthcare",0.2716,0.941974794991722,0,0.6565753
"JCTCF","Jewett-Cameron Trading Company Ltd.","NASDAQ","Non-Energy Materials",4.425,15.5087494680504,48.553695,0.6562976
"TCBX","Third Coast Bancshares Inc","NASDAQ","Finance",25.27,345.317495412117,315.807,0.6562791
"THAR","Tharimmune, Inc.","NASDAQ","Healthcare",2.84,3.26247819100533,0,0.6543936
"RAYA","Erayak Power Solution Group Incorporation Class A","NASDAQ","Industrials",0.96,11.5199997425079,20.2458440000051,0.6533968
"LKCO","Luokung Technology Corp.","NASDAQ","Technology",0.6201,10.1799477532695,36.9826610000681,0.6533859
"MGYR","Magyar Bancorp Inc","NASDAQ","Finance",12.26,79.5694623257068,48.996,0.652833
"FUSB","First US Bancshares, Inc.","NASDAQ","Finance",10.6,60.89581823154,59.998,0.6526841
"LYT","Lytus Technologies Holdings Private Limited","NASDAQ","Technology",1.83,3.40972579607555,21.3637750000026,0.6526826
"VIA","Via Renewables, Inc. Class A","NASDAQ","Utilities","NA","NA",412.07,0.6520899
"AKLI","Akili, Inc.","NASDAQ","Healthcare","NA","NA",1.948,0.652075
"IMAB","I-MAB Sponsored ADR","NASDAQ","Healthcare",1.3,100.130291229236,3.90174854100602,0.6508855
"JRVR","James River Group Holdings Ltd","NASDAQ","Finance",7.36,278.397653976066,727.382,0.6505696
"CMTL","Comtech Telecommunications Corp.","NASDAQ","Technology",3.23,92.0351629732868,563.026,0.6505139
"CETX","Cemtrex, Inc.","NASDAQ","Technology",0.1605,2.79871148812003,65.318942,0.6504481
"BSQR","BSQUARE Corporation","NASDAQ","Technology","NA","NA",31.913,0.6499133
"HUDI","Huadi International Group Co., Ltd. Class A","NASDAQ","Non-Energy Materials",2.13,30.372059241392,83.4626340000594,0.647718
"FGI","FGI Industries Ltd.","NASDAQ","Consumer Non-Cyclicals",0.77,7.36421382782146,121.013893,0.6475405
"AMRN","Amarin Corporation Plc Sponsored ADR","NASDAQ","Healthcare",0.6371,261.920575182455,264.956034357339,0.6442297
"IROQ","IF Bancorp, Inc.","NASDAQ","Finance",17.96,60.220342331977,43.235,0.6441209
"CNTB","Connect Biopharma Holdings Ltd. Sponsored ADR","NASDAQ","Healthcare",1.02,56.2050120289946,0,0.6435041
"TECX","Tectonic Therapeutic Inc","NASDAQ","Healthcare",18.57,273.619269614188,0,0.6410183
"ISTR","Investar Holding Corp","NASDAQ","Finance",18.85,185.274972850384,150.083,0.6409355
"PYXS","Pyxis Oncology, Inc.","NASDAQ","Healthcare",3.81,224.569937385049,16.146,0.6408613
"FGBI","First Guaranty Bancshares, Inc.","NASDAQ","Finance",10.25,128.173347949982,213.761,0.6405541
"RVSB","Riverview Bancorp, Inc.","NASDAQ","Finance",4.66,98.3118751377915,67.321,0.6404359
"PRPO","Precipio, Inc.","NASDAQ","Healthcare",6.7615,10.0214423131018,16.72,0.6397405
"SNFCA","Security National Financial Corporation Class A","NASDAQ","Finance",8.91,215.461086132499,322.130131,0.6379147
"STSA","Satsuma Pharmaceuticals, Inc.","NASDAQ","Healthcare","NA","NA",0,0.6372223
"VS","Versus Systems Inc","NASDAQ","Technology",1.35,3.44348297240086,0.109471386888086,0.6357146
"VTRS","Viatris, Inc.","NASDAQ","Healthcare",11.75,14023.8659667969,15194,0.6353605
"TLF","Tandy Leather Factory, Inc.","NASDAQ","Consumer Cyclicals",4.245,35.7537043993898,74.948,0.6350191
"LCUT","Lifetime Brands, Inc.","NASDAQ","Consumer Non-Cyclicals",7.49,165.962750570394,678.72,0.6339554
"VOXX","VOXX International Corporation Class A","NASDAQ","Technology",2.85,64.0621749319942,448.646,0.6330174
"GORV","Lazydays Holdings, Inc.","NASDAQ","Consumer Cyclicals",1.75,24.7905807495117,987.991,0.631584
"BAFN","BayFirst Financial Corp","NASDAQ","Finance",14,57.8790683746338,115.632,0.6310071
"SMX","SMX (Security Matters) Public Limited Company Class A","NASDAQ","Technology",3.42,0.259736279530003,0,0.630273
"RZLT","Rezolute, Inc.","NASDAQ","Healthcare",4.7,260.177559403051,0,0.6276688
"SCTL","Societal CDMO, Inc.","NASDAQ","Healthcare","NA","NA",94.635,0.626497
"DBTX","Decibel Therapeutics, Inc.","NASDAQ","Healthcare","NA","NA",0,0.6256925
"INGN","Inogen, Inc.","NASDAQ","Healthcare",12.72,301.705830155681,326.653,0.6252214
"SMTK","SmartKem, Inc.","NASDAQ","Non-Energy Materials",5.7499,10.0650391105964,0.0425400725947444,0.6250597
"MULN","Mullen Automotive, Inc.","NASDAQ","Industrials",0.3626,14.5551939050764,0.15657,0.6239526
"AEHL","Antelope Enterprise Holdings Limited Class A","NASDAQ","Consumer Non-Cyclicals",2.19,26.6803329675137,72.0598361531071,0.6231218
"COSM","Cosmos Health Inc","NASDAQ","Healthcare",1.19,21.2224878216184,56.454858,0.6218494
"OCFC","OceanFirst Financial Corp.","NASDAQ","Finance",17.73,1036.92868595837,682.132,0.6212589
"CFFN","Capitol Federal Financial, Inc.","NASDAQ","Finance",6.04,801.730089540986,386.956,0.6210566
"BOXL","Boxlight Corporation Class A","NASDAQ","Technology",0.4623,4.53341335208586,164.087,0.619891
"PMCB","PharmaCyte Biotech, Inc.","NASDAQ","Healthcare",1.56,12.0267553304982,0,0.6163203
"MOMO","Hello Group Inc. Sponsored ADR","NASDAQ","Technology",6.65,1230.79168010074,1638.24387765931,0.6152936
"WBD","Warner Bros. Discovery, Inc. Series A","NASDAQ","Consumer Services",8.23,20179.2033893242,39936,0.6137136
"SSIC","Silver Spike Investment Corp.","NASDAQ","Finance",11.55,71.782834380143,12.422942,0.6131208
"CELZ","Creative Medical Technology Holdings, Inc.","NASDAQ","Healthcare",3.355,4.48941256810429,0.017,0.6121942
"AYRO","AYRO, Inc.","NASDAQ","Industrials",0.83,5.70925302469652,0.30464,0.6117314
"UTSI","UTStarcom Holdings Corp.","NASDAQ","Technology",2.87,27.0800731923409,15.753,0.610166
"CLST","Catalyst Bancorp, Inc.","NASDAQ","Finance",11.72,52.0944196172491,7.449,0.6096838
"KELYA","Kelly Services, Inc. Class A","NASDAQ","Business Services",20.91,738.8488815746,4452.8,0.6087469
"EZPW","EZCORP, Inc. Class A","NASDAQ","Finance",11.8,645.930657635336,1137.53,0.6066605
"KNDI","Kandi Technologies Group, Inc.","NASDAQ","Consumer Cyclicals",1.79,156.371229425116,125.134856264715,0.6051961
"NSTS","NSTS Bancorp, Inc.","NASDAQ","Finance",9.86,52.1177179976671,8.359,0.6042457
"GLTO","Galecto, Inc.","NASDAQ","Healthcare",0.5526,14.992146807258,0,0.6037888
"RPHM","Reneo Pharmaceuticals Inc","NASDAQ","Healthcare",1.64,54.8232481179884,0,0.6034684
"GBNY","Generations Bancorp NY, Inc.","NASDAQ","Finance",10.1901,22.8441759731436,19.984,0.6014088
"KOD","Kodiak Sciences, Inc.","NASDAQ","Healthcare",2.92,153.635018052271,0,0.6005923
"OBLG","Oblong, Inc.","NASDAQ","Telecommunications",3.91,2.76069463054695,3.053,0.6005355
"VTYX","Ventyx Biosciences, Inc.","NASDAQ","Healthcare",2.38,168.192551880165,0,0.599864
"REVB","Revelation Biosciences, Inc.","NASDAQ","Healthcare",1.2,1.97207415787673,0,0.5977468
"SOHO","Sotherly Hotels Inc.","NASDAQ","Finance",1.24,49.6857116159619,178.572245,0.5966229
"TSBX","Turnstone Biologics Corp.","NASDAQ","Healthcare",0.76,17.5776235282092,0,0.5958206
"FRLN","Freeline Therapeutics Holdings Plc Sponsored ADR","NASDAQ","Healthcare","NA","NA",0.624746887708,0.5912856
"HNNA","Hennessy Advisors, Inc.","NASDAQ","Finance",10.12,77.7326817686735,27.126,0.5909452
"NAOV","NanoVibronix, Inc.","NASDAQ","Healthcare",0.592,1.64833757235988,3.373,0.5900825
"FSEA","First Seacoast Bancorp, Inc.","NASDAQ","Finance",9.36,44.7479503621339,19.153,0.5860789
"JRSH","Jerash Holdings (US), Inc.","NASDAQ","Consumer Cyclicals",3,36.8845195770264,123.387399000356,0.5843196
"CFSB","CFSB Bancorp, Inc","NASDAQ","Finance",6.7,44.4387019381252,12.336,0.5830271
"BGFV","Big 5 Sporting Goods Corporation","NASDAQ","Consumer Cyclicals",1.91,43.3739335300347,829.49,0.5820941
"HURC","Hurco Companies, Inc.","NASDAQ","Industrials",16.98,110.764929503284,209.537,0.5815695
"FREE","Whole Earth Brands Inc Class A","NASDAQ","Consumer Non-Cyclicals","NA","NA",551.021,0.5805965
"CLRO","ClearOne, Inc.","NASDAQ","Technology",0.55635,13.3352356698365,14.969,0.5800662
"CCLD","CareCloud, Inc.","NASDAQ","Healthcare",2.85,46.2087806497948,111.748,0.5786905
"ACTG","Acacia Research Corporation","NASDAQ","Business Services",4.77,478.790931618205,152.553,0.577459
"ABAT","American Battery Technology Co.","NASDAQ","Non-Energy Materials",1.08,63.2859862488899,0,0.5772139
"SOGP","Sound Group Inc. ADR","NASDAQ","Technology",1.88,9.94854270876684,316.308289346952,0.5770737
"INBK","First Internet Bancorp","NASDAQ","Finance",35.62,308.750353996238,302.601,0.5763841
"VEEE","Twin Vee PowerCats Co.","NASDAQ","Consumer Cyclicals",0.4117,3.91938428651429,26.027229,0.5749779
"ORMP","Oramed Pharmaceuticals Inc.","NASDAQ","Healthcare",2.47,100.699499610015,0.02153336759307,0.56881
"TESS","TESSCO Technologies Incorporated","NASDAQ","Technology","NA","NA",452.0647,0.566732
"JBLU","JetBlue Airways Corporation","NASDAQ","Industrials",4.85,1682.14064685506,9315,0.5638147
"WOOF","Petco Health & Wellness Company, Inc. Class A","NASDAQ","Consumer Cyclicals",3.05,832.626018122857,6228.516,0.5631308
"AOUT","American Outdoor Brands, Inc.","NASDAQ","Consumer Cyclicals",9.11,117.329099076752,201.099,0.5624803
"NBSE","NeuBase Therapeutics Inc","NASDAQ","Healthcare","NA","NA",0,0.5621976
"IKNA","Ikena Oncology, Inc.","NASDAQ","Healthcare",1.85,89.2775047363784,1.844,0.5600266
"XWEL","XWELL, Inc.","NASDAQ","Consumer Non-Cyclicals",1.8,9.46084274024849,32.879,0.5593417
"PRDS","Pardes Biosciences Inc","NASDAQ","Healthcare","NA","NA",0,0.5584322
"GOCO","GoHealth Inc Class A","NASDAQ","Finance",9.19,209.895238431748,700.204,0.5573011
"REE","REE Automotive Ltd. Class A","NASDAQ","Consumer Cyclicals",3.74,50.8944435859663,1.768,0.5564475
"XBIT","XBiotech, Inc.","NASDAQ","Healthcare",6.55,199.533675949699,0,0.5563174
"MPAA","Motorcar Parts of America, Inc.","NASDAQ","Consumer Cyclicals",6.8,134.324387312619,727.866,0.554472
"KRKR","36Kr Holdings Inc ADR Class A","NASDAQ","Technology",0.2611,10.1843885861757,48.0146262271065,0.554225
"ARQ","Arq, Inc.","NASDAQ","Non-Energy Materials",6.76,246.833668025327,105.078,0.5541217
"RAND","Rand Capital Corporation","NASDAQ","Finance",19,49.0394003391266,8.932245,0.5513006
"DGLY","Digital Ally, Inc.","NASDAQ","Technology",1.12,4.31777921607571,23.41711,0.5510473
"ZYNE","Zynerba Pharmaceuticals Inc","NASDAQ","Healthcare","NA","NA",0,0.549109
"BCAN","Femto Technologies Inc.","NASDAQ","Technology",8.33,5.18100159429787,0.820240666732788,0.5477942
"SOLO","ElectraMeccanica Vehicles Corp.","NASDAQ","Consumer Cyclicals","NA","NA",0.608429000000244,0.547627
"TOUR","Tuniu Corp. Sponsored ADR Class A","NASDAQ","Consumer Services",0.8201,101.564218719155,69.9129406289123,0.5449834
"USEG","U.S. Energy Corp.","NASDAQ","Energy",0.9402,26.3753916595465,27.502,0.54461
"ADTX","Aditxt, Inc.","NASDAQ","Healthcare",0.7926,2.85562767392939,0.329739,0.5446086
"BCOW","1895 Bancorp of Wisconsin Inc","NASDAQ","Finance",8.85,52.931396047954,21.325,0.5428418
"XBIO","Xenetic Biosciences, Inc.","NASDAQ","Healthcare",4.1472,6.39555924792603,2.520358,0.5427408
"ASRV","AmeriServ Financial, Inc.","NASDAQ","Finance",2.7,44.6020244845995,80.48,0.5423648
"POLA","Polar Power, Inc.","NASDAQ","Industrials",0.42,7.37587646343979,11.95,0.5423363
"ALGS","Aligos Therapeutics, Inc.","NASDAQ","Healthcare",13.36,82.3610166621044,7.967,0.5415328
"DSGN","Design Therapeutics, Inc.","NASDAQ","Healthcare",5.36,303.486003043054,0,0.5389345
"GBIO","Generation Bio Co.","NASDAQ","Healthcare",2.77,184.873047356774,13.174,0.5377851
"PFX","PhenixFIN Corporation","NASDAQ","Finance",46.74,94.4044277284711,20.042299,0.5357243
"ASTC","Astrotech Corporation","NASDAQ","Technology",11.34,19.2976077912108,2.004,0.5325092
"SURF","Surface Oncology, Inc.","NASDAQ","Healthcare","NA","NA",0,0.5318321
"ALVR","AlloVir Inc","NASDAQ","Healthcare",0.7807,90.0656774377849,0,0.5314425
"QNCX","Quince Therapeutics, Inc.","NASDAQ","Healthcare",0.671,29.0386012469353,0,0.5303218
"AXTI","AXT, Inc.","NASDAQ","Technology",2.77,123.215737142902,88.406,0.5296575
"FRZA","Forza X1, Inc.","NASDAQ","Consumer Cyclicals",0.2489,3.92334833471801,0.037118,0.5261735
"SPWH","Sportsman's Warehouse Holdings, Inc.","NASDAQ","Consumer Cyclicals",2.29,86.4420824528643,1264.698,0.5248688
"BJDX","Bluejay Diagnostics, Inc.","NASDAQ","Healthcare",0.2092,1.30795853817516,0,0.5222211
"ACST","Acasti Pharma Inc. Class A","NASDAQ","Healthcare",2.3652,23.9827999231966,0,0.5214026
"BTCT","BTC Digital Ltd.","NASDAQ","Technology",1.62,4.22947172456162,"NA",0.520014
"LDWY","Lendway, Inc.","NASDAQ","Consumer Non-Cyclicals",3.96,7.00761195257564,5.771,0.517334
"SLDP","Solid Power, Inc. Class A","NASDAQ","Industrials",1.45,259.496155689376,19.74,0.5156912
"GV","Visionary Holdings Inc.","NASDAQ","Finance",2.1192,7.99841589439086,9.380985,0.5156721
"CHEK","Check-Cap Ltd.","NASDAQ","Healthcare",1.9,11.1156909501466,0,0.5137477
"SRZN","Surrozen Inc","NASDAQ","Healthcare",9.2,29.4938380802437,0,0.5111955
"APM","Aptorum Group Limited Class A","NASDAQ","Healthcare",3.02,15.6487224517192,0.431378,0.510657
"XELB","XCel Brands, Inc.","NASDAQ","Consumer Cyclicals",0.6934,16.2998429863831,10.062,0.5103858
"RTL","Necessity Retail REIT, Inc. Class A","NASDAQ","Finance","NA","NA",454.828,0.5086884
"API","Agora, Inc. Sponsored ADR Class A","NASDAQ","Technology",2.09,192.227742105722,138.287,0.5082843
"KRNY","Kearny Financial Corp.","NASDAQ","Finance",6.86,442.037804318599,326.875,0.508251
"ZCMD","Zhongchao, Inc. Class A","NASDAQ","Healthcare",1.35,10.1960885944371,19.4339450000049,0.5078763
"IMTE","Integrated Media Technology Limited","NASDAQ","Consumer Non-Cyclicals",1.66,3.56651145439383,0.570707806732272,0.5040538
"GEVO","Gevo, Inc.","NASDAQ","Non-Energy Materials",0.8739,209.273486574234,18.152,0.5005113
"IZEA","IZEA Worldwide, Inc.","NASDAQ","Business Services",2.27,37.3424626073756,32.834516,0.4996669
"PASG","Passage Bio, Inc.","NASDAQ","Healthcare",0.82,50.6491727607206,0,0.4986719
"CPBI","Central Plains Bancshares, Inc.","NASDAQ","Finance",11.85,48.9501596711407,24.921,0.4983387
"VINO","Gaucho Group Holdings, Inc.","NASDAQ","Consumer Services",5.59,4.97098016181667,2.07722213446536,0.4980122
"LIDR","AEye, Inc. Class A","NASDAQ","Consumer Cyclicals",1.35,11.6276659634849,0.309,0.4978845
"SNCE","Science 37 Holdings, Inc.","NASDAQ","Healthcare","NA","NA",60.261,0.4964016
"SSSS","SuRo Capital Corp.","NASDAQ","Finance",3.88,90.7066510823825,7.16059,0.493006
"NAII","Natural Alternatives International, Inc.","NASDAQ","Healthcare",5.465,33.8877504869834,126.826,0.4926267
"EDRY","Eurodry Ltd.","NASDAQ","Industrials",20.35,55.8256458137607,57.3647725136126,0.4920337
"NNDM","Nano Dimension Ltd Sponsored ADR","NASDAQ","Industrials",2.25,493.28505,55.230103521054,0.4885456
"ONFO","Onfolio Holdings, Inc.","NASDAQ","Finance",0.9471,4.85615676905778,5.89171,0.4875764
"MRIN","Marin Software, Inc.","NASDAQ","Technology",2.55,7.97836120706705,16.864,0.4854058
"STHO","Star Holdings","NASDAQ","Finance",13.69,182.344654006383,136.773,0.4848133
"SLRX","Salarius Pharmaceuticals, Inc.","NASDAQ","Healthcare",1.82,2.62290578533519,0,0.4841772
"PALI","Palisade Bio, Inc.","NASDAQ","Healthcare",3.44,4.07463570696757,0,0.4835849
"CODX","Co-Diagnostics, Inc.","NASDAQ","Healthcare",1.58,50.4193832740737,0.605557,0.4833587
"QTTB","Q32 Bio Inc","NASDAQ","Healthcare",39.1,471.537608055442,0,0.4832731
"PETZ","TDH Holdings, Inc.","NASDAQ","Consumer Services",1.23,12.6976197590498,3.175809,0.4822228
"ACET","Adicet Bio Inc","NASDAQ","Healthcare",1.53,126.073470771762,0,0.48057
"ORTX","Orchard Therapeutics Plc Sponsored ADR","NASDAQ","Healthcare","NA","NA",22.051780119839,0.4792947
"NGM","NGM Biopharmaceuticals, Inc.","NASDAQ","Healthcare","NA","NA",4.417,0.4791307
"MICS","Singing Machine Company, Inc.","NASDAQ","Consumer Cyclicals",0.453,4.41079304075248,"NA",0.478325
"TORO","Toro Corp.","NASDAQ","Energy",3.64,69.5016269114722,37.3061887011251,0.4782582
"IMNN","Imunon, Inc.","NASDAQ","Healthcare",1.22,17.5690843124644,0,0.4774443
"DDI","DoubleDown Interactive Co., Ltd. Sponsored ADR","NASDAQ","Technology",14.73,729.922137639548,332.076361418313,0.4756915
"ACRS","Aclaris Therapeutics, Inc.","NASDAQ","Healthcare",1.22,87.0403543666234,32.015,0.473598
"AADI","Aadi Biosciences, Inc.","NASDAQ","Healthcare",1.75,43.0759592056274,23.817,0.471501
"AGAE","Allied Gaming & Entertainment Inc.","NASDAQ","Consumer Services",1.31,50.0227593888103,8.212441,0.4714694
"SNDL","SNDL Inc.","NASDAQ","Consumer Non-Cyclicals",2.08,551.407992469787,651.951017948556,0.46883
"YY","JOYY, Inc. Sponsored ADR Class A","NASDAQ","Technology",33.69,1998.56775745624,2248.802,0.4686046
"ISPC","iSpecimen Inc","NASDAQ","Healthcare",0.2901,3.79944897326405,10.506517,0.4667991
"AAME","Atlantic American Corporation","NASDAQ","Finance",1.6,32.6396123027744,186.001,0.4662159
"TUSK","Mammoth Energy Services, Inc.","NASDAQ","Energy",3.78,181.921453167132,212.457,0.4647247
"BYFC","Broadway Financial Corporation","NASDAQ","Finance",7.1,64.8370469308736,60.213,0.4637387
"KRON","Kronos Bio Inc","NASDAQ","Healthcare",1.005,60.5960818276662,8.412,0.4631843
"LSTA","Lisata Therapeutics, Inc.","NASDAQ","Healthcare",2.83,23.544464964325,0,0.462101
"ILPT","Industrial Logistics Properties Trust","NASDAQ","Finance",5.16,340.469759218977,441.893,0.4619183
"NCSM","NCS Multistage Holdings, Inc.","NASDAQ","Energy",20,50.053596496582,147.589,0.460646
"CFMS","Conformis Inc","NASDAQ","Healthcare","NA","NA",57.064,0.4597383
"SCKT","Socket Mobile, Inc.","NASDAQ","Technology",1.14,8.66268808938719,17.663453,0.4596608
"AVIR","Atea Pharmaceuticals, Inc.","NASDAQ","Healthcare",3.98,335.999549950066,0,0.4583613
"EMKR","EMCORE Corporation","NASDAQ","Technology",1.1,9.97328207651663,83.437,0.4566552
"PDYN","Palladyne AI Corp.","NASDAQ","Industrials",1.8,48.2399973487854,8.727,0.4563197
"PXS","Pyxis Tankers, Inc.","NASDAQ","Energy",5.2,54.5895491603869,49.8076579646219,0.4553803
"CEMI","Chembio Diagnostics, Inc.","NASDAQ","Healthcare","NA","NA",49.521923,0.4538319
"VSAT","ViaSat, Inc.","NASDAQ","Telecommunications",17.02,2174.80161366845,4630.427,0.453018
"SPRC","SciSparc Ltd.","NASDAQ","Consumer Non-Cyclicals",0.395,0.968223276210765,2.87900000000155,0.4529305
"SNTI","Senti Biosciences, Inc.","NASDAQ","Healthcare",2.76,12.6379820386984,0.338,0.4507661
"CPOP","Pop Culture Group Co., Ltd. Class A","NASDAQ","Business Services",1.2,4.72684925254979,31.2959350000235,0.449519
"VNDA","Vanda Pharmaceuticals Inc.","NASDAQ","Healthcare",5.49,320.011044550367,182.022,0.4455702
"CMRX","Chimerix, Inc.","NASDAQ","Healthcare",0.9779,87.6576224530254,0.144,0.4434278
"SRBK","SR Bancorp, Inc.","NASDAQ","Finance",9.85,93.6531121761054,38.374,0.4408814
"WETH","Wetouch Technology Inc.","NASDAQ","Technology",1.67,19.92566095646,40.60988,0.4395835
"JFBR","Jeffs' Brands Ltd.","NASDAQ","Consumer Cyclicals",0.2115,1.94095652280382,10.0080000000054,0.4355904
